round,client_id,loss,rmse,r2,mae,mape,model_type
1,7,0.07692435383796692,43.76131749720007,-0.23309682332018702,33.562605859268366,54.03026433576523,client
1,4,0.11372173577547073,100.05470159208494,-0.4188341769400283,84.25665338647838,48.51475160469874,client
1,6,0.16719521582126617,108.22362133212864,-0.7560844742781708,89.91683185298108,47.56258541149206,client
1,1,0.07467468082904816,177.16565519407294,-0.6448679185028164,146.62000805775497,51.03092002334944,client
1,8,0.04202020540833473,114.40505020824783,-0.10706610508439963,91.47011724960596,56.72889732843303,client
1,10,0.12127967178821564,226.26720119184975,-0.5230263513159462,191.49633857808925,59.94872944905194,client
1,2,0.07461441308259964,126.95185037506437,-0.14355414283304974,105.56042508283565,54.93206816329601,client
1,5,0.015650741755962372,48.29606709057737,0.016965456404273827,39.940656162568736,37.352156404548026,client
1,9,0.06453701108694077,142.24076255403338,-1.0566765524583936,110.85233161942348,3523808290.491422,client
1,3,0.046911828219890594,59.75521685113665,0.09898650848141781,45.66490730838552,47.23246994717638,client
1,global,0.07975298576056958,114.71214438863959,-0.37672545798473,93.93408751573914,352380874.7824265,global
