round,client_id,loss,rmse,r2,mae,mape,model_type
1,5,0.012933709658682346,44.38441412685907,0.1693633077624511,36.34471849151527,34.83263592562696,client
1,4,0.10262250155210495,96.69524756776242,-0.32460690852654994,82.54385137570175,47.516183892633535,client
1,10,0.11019879579544067,219.1624043482674,-0.4284745365317015,189.44056925130465,59.335174308796944,client
1,8,0.031598277390003204,102.47804073551485,0.11174004553722101,82.61365020940094,52.85488858117651,client
1,9,0.05102744698524475,129.98652605944767,-0.7175085350944203,100.84469191111688,3569213856.4867916,client
1,6,0.15587598085403442,105.94831790565866,-0.6823376243446501,88.93765441038857,46.97216602532942,client
1,1,0.06138065457344055,164.46038044052148,-0.4172013331743054,138.70308059346416,48.528522738045915,client
1,2,0.06330052018165588,119.21270578105164,-0.008204710102774404,100.81382612110465,53.16389200801734,client
1,7,0.0787213072180748,45.556101524805534,-0.3361291649003943,35.033584366060545,56.50889502537856,client
1,3,0.04508350044488907,60.928176111637995,0.0636426765074191,47.576536984975185,48.599791366201885,client
1,global,0.07127426946535706,108.88123146015269,-0.2569716782867705,90.28521637150325,356921430.47989416,global
