round,client_id,loss,rmse,r2,mae,mape,model_type
1,9,0.02734789438545704,143.04676916037334,-0.001599940302664508,123.14176982647615,421833.08627981035,client
1,8,0.016480466350913048,99.49161065033722,-0.007221519323350856,79.63813412295771,45.68160561070744,client
1,5,0.02615988627076149,126.96604361463588,-0.03121523581751277,112.02231950320565,958467.7787604752,client
1,1,0.02250082977116108,172.05317039560674,-0.24541194784804246,150.17019603779127,176.92650009457955,client
1,4,0.014793278649449348,107.03230731725587,-0.0038425625153771237,86.18556541750476,43.01338876399407,client
1,7,0.022458720952272415,90.21712916202073,-0.23650601155984044,78.06210464808996,52.800571634531366,client
1,3,0.039407648146152496,151.06884437326656,-0.03431901967897986,118.35463086786731,84.16674934936957,client
1,10,0.0461852066218853,149.79048188611947,-0.06075854695204088,138.43589381096763,49563466.75275246,client
1,2,0.033140428364276886,137.44407492997252,-0.2202238074112597,116.74624660293824,81397733.2973662,client
1,6,0.01606924645602703,83.66459039633594,-0.012061809661307987,69.79521161953403,53.31008653984719,client
1,global,0.026454360596835612,126.07750218859242,-0.08531604010703767,107.25520724573327,13234195.681406094,global
2,1,0.02222827635705471,171.00795659164993,-0.23032619983930788,149.27927975135512,175.79884003156135,client
2,10,0.04563220962882042,148.89102695281517,-0.048057542061472024,137.59701203083094,49241766.61333877,client
2,9,0.027042128145694733,142.24484616368048,0.009598380441093643,122.43738265864499,419181.4618337673,client
2,2,0.03273050859570503,136.59139236598273,-0.20513059302699008,116.04227804057476,80869098.53643522,client
2,7,0.022216089069843292,89.72847683513587,-0.22314788648735262,77.63043729493921,52.485836938574536,client
2,4,0.014632497914135456,106.44907718272268,0.007067529098933147,85.71106297069628,42.755540908843685,client
2,6,0.015897534787654877,83.21638363172532,-0.001247460837548962,69.40754874823412,52.98749209682887,client
2,3,0.03896244615316391,150.21308370047768,-0.02263409175730957,117.69240146759306,83.66885249435019,client
2,8,0.016315288841724396,98.99176639471615,0.0028733491233327857,79.2295969939956,45.439830537866435,client
2,5,0.02586653269827366,126.25214723846716,-0.01965149692572486,111.39958308036005,958088.9086707175,client
2,global,0.02615235121920705,125.35861570573732,-0.07306560122723464,106.64265830372241,13148858.865667148,global
3,1,0.02105666697025299,166.44020357489,-0.1654777902318196,145.39848360208222,170.84915608797814,client
3,3,0.037086084485054016,146.5514596435338,0.026613763124038476,114.85082736991592,81.49127262044033,client
3,6,0.015172242186963558,81.29593320508214,0.04443170858462154,67.74622135124639,51.57924434380055,client
3,4,0.013951349072158337,103.94192949423167,0.05328830279323884,83.67770862876682,41.63092596095094,client
3,10,0.043275102972984314,144.9946033462065,0.006079475156379706,133.9611682116333,47833812.64434087,client
3,2,0.030974725261330605,132.87726773391836,-0.14048301592159962,112.98771815469682,78555329.60978366,client
3,5,0.02462850511074066,123.19375354015769,0.029150673503267416,108.73463714848388,956108.2629399248,client
3,7,0.02120155654847622,87.65573982966373,-0.16729233659291487,75.79741747517888,51.12265702460529,client
3,9,0.025741811841726303,138.78280754385284,0.057221029261642416,119.39018661942113,407545.3398513399,client
3,8,0.015614926815032959,96.84376815875851,0.045675850382826975,77.46453640201798,44.376689104103235,client
3,global,0.024870297126471996,122.2577466070295,-0.021079233994031873,104.00089049634434,12775323.690686094,global
